code,college,school,areas_of_interest,exam,test_or_quiz,essay_or_report,participation,oral_presentation,max_assessment_weight,max_assessment_type,max_assessment_name,blurb,summary_link,selt_link,title,session,career,units,delivery_type,subject,other,session_list,school_list,college_list,blurb_clean
ARTV4022,College of Arts and Social Sciences,School of Art and Design,Visual Arts,TRUE,FALSE,FALSE,FALSE,FALSE,40,exam,Studio examination of current progress of investigation,To enrol in this course you must be studying a Bachelor of Visual Arts (Honours) (HVART).,https://programsandcourses.anu.edu.au/course/ARTV4022/First%20Semester/3994,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ARTV4022_Time_Series_LRN.pdf,Research Principles and Methods 1,First Semester,Undergraduate,12,Online or In Person,ARTV,FALSE,,,,to enrol in this course you must be studying a <<program:bachelor of visual arts (honours)>> (hvart
ARTV4023,College of Arts and Social Sciences,School of Art and Design,Visual Arts,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be enrolled in the Bachelor of Visual Arts (Honours) (HVART) and have completed ARTV4022.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ARTV4023_Time_Series_LRN.pdf,Research Principles and Methods 2,Second Semester,Undergraduate,12,Online or In Person,ARTV,TRUE,,,,to enrol in this course you must be enrolled in the <<program:bachelor of visual arts (honours)>> (hvart) and have completed artv4022
ENGN8601,College of Systems and Society,School of Engineering,Engineering,FALSE,FALSE,TRUE,FALSE,TRUE,50,essay/report,Final report (thesis),"To enrol in this course, you • must have a supervisor (affiliated with CECC) willing to supervise your project, • must obtain permission from the Master of Engineering program convenor. This requisite is evaluated through a project registration early in the commencement semester. Students who are unable to register a viable project may be unable to enrol in the course or may be excluded from the course. It is therefore strongly encouraged that students seek out a project and supervisor well ahead of their proposed commencement semester, to avoid disappointment. Incompatible with ENGN8170 and ENGN8602",https://programsandcourses.anu.edu.au/course/ENGN8601/First%20Semester/3899,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENGN8601_Time_Series_LRN.pdf,Research Project,First Semester / Second Semester,Postgraduate,6,In Person,ENGN,FALSE,,,,"to enrol in this course, you • must have a supervisor (affiliated with cecc) willing to supervise your project, • must obtain permission from the <<program:master of environment>> program convenor. this requisite is evaluated through a project registration early in the commencement semester. students who are unable to register a viable project may be unable to enrol in the course or may be excluded from the course. it is therefore strongly encouraged that students seek out a project and supervisor well ahead of their proposed commencement semester, to avoid disappointment. incompatible with engn8170 and engn8602"
IDEC8033,"College of Law, Governance and Policy",Crawford School of Public Policy,"Econometrics, Economics, Economic Policy, Applied Economics",FALSE,FALSE,TRUE,FALSE,TRUE,60,other,Research project,"To enrol in this course students must be currently enrolled in the Master of International and Development Economics or the Master of Environmental and Resource Economics; have successfully completed CRWF7900 Graduate Academic and Research Skills for Public Policy or equivalent, IDEC8002 Macroeconomic Analysis and Policy or equivalent, IDEC8015 Mathematical Methods in Applied Economics or equivalent, IDEC8016 Microeconomic Analysis and Policy or equivalent, and IDEC8017 Econometric Techniques or equivalent; have maintained an average of 70% in their courses in the program or equivalent; and provide written consent from a supervisor. You are unable to enrol in this course if you have previously completed or are currently enrolled in IDEC8011 Research Essay. You will need to contact the Crawford School of Public Policy to request a permission code to enrol in this course.",https://programsandcourses.anu.edu.au/course/IDEC8033/First%20Semester/3971,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/IDEC8033_Time_Series_LRN.pdf,Research Project,First Semester / Second Semester,Postgraduate,6,Online or In Person,IDEC,FALSE,,,,"to enrol in this course students must be currently enrolled in the <<program:master of international and development economics>> or the <<program:master of environmental and resource economics>>; have successfully completed crwf7900 graduate academic and research skills for public policy or equivalent, idec8002 macroeconomic analysis and policy or equivalent, idec8015 mathematical methods in applied economics or equivalent, idec8016 microeconomic analysis and policy or equivalent, and idec8017 econometric techniques or equivalent; have maintained an average of 70% in their courses in the program or equivalent; and provide written consent from a supervisor. you are unable to enrol in this course if you have previously completed or are currently enrolled in idec8011 research essay. you will need to contact the crawford school of public policy to request a permission code to enrol in this course"
NSPO8037,"College of Law, Governance and Policy",Crawford School of Public Policy,Security Studies,FALSE,FALSE,FALSE,FALSE,FALSE,85,other,Research project,You are unable to enrol in this course if you have previously completed NSPO8022,https://programsandcourses.anu.edu.au/course/NSPO8037/Second%20Semester/8947,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/NSPO8037_Time_Series_LRN.pdf,Research Project,Second Semester,Postgraduate,6,Online or In Person,NSPO,TRUE,,,,you are unable to enrol in this course if you have previously completed nspo8022
MEDI8022,College of Science and Medicine,School of Medicine and Psychology,Medicine,FALSE,FALSE,FALSE,FALSE,FALSE,90,other,Research Project,To enrol in this course you must be active in the Doctor of Medicine and Surgery (8950XMCHD) and have submitted a Research Project Planning Form. Incompatible with MEDI8023,https://programsandcourses.anu.edu.au/course/MEDI8022/First%20Semester/3211,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MEDI8022_Time_Series_LRN.pdf,Research Project,First Semester / Second Semester,Postgraduate,3,In Person,MEDI,TRUE,,,,to enrol in this course you must be active in the <<program:doctor of medicine and surgery>> (8950xmchd) and have submitted a research project planning form. incompatible with medi8023
EMDV8066,"College of Law, Governance and Policy",Crawford School of Public Policy,"Geography, Development Studies, Environmental Studies",FALSE,FALSE,TRUE,FALSE,TRUE,70,essay/report,Final research paper,To enrol in the course you must have previously successfully completed EMDV8008 with a mark of 70% and above and have a program average of 70%.,https://programsandcourses.anu.edu.au/course/EMDV8066/Second%20Semester/7201,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/EMDV8066_Time_Series_LRN.pdf,Research Project,Second Semester,Postgraduate,12,Online or In Person,EMDV,FALSE,,,,to enrol in the course you must have previously successfully completed emdv8008 with a mark of 70% and above and have a program average of 70
ENGN8602,College of Systems and Society,School of Engineering,Engineering,FALSE,FALSE,TRUE,FALSE,TRUE,70,essay/report,Final report (thesis),"To enrol in this course, you • must have a supervisor (affiliated with CECC) willing to supervise your project, • must obtain permission from the Master of Engineering program convenor. This requisite is evaluated through a project registration early in the commencement semester. Students who are unable to register a viable project may be unable to enrol in the course or may be excluded from the course. It is therefore strongly encouraged that students seek out a project and supervisor well ahead of their proposed commencement semester, to avoid disappointment. Incompatible with ENGN8170 and ENGN8601.",https://programsandcourses.anu.edu.au/course/ENGN8602/First%20Semester/2475,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENGN8602_Time_Series_LRN.pdf,Research Project,First Semester / Second Semester,Postgraduate,6,In Person,ENGN,FALSE,,,,"to enrol in this course, you • must have a supervisor (affiliated with cecc) willing to supervise your project, • must obtain permission from the <<program:master of environment>> program convenor. this requisite is evaluated through a project registration early in the commencement semester. students who are unable to register a viable project may be unable to enrol in the course or may be excluded from the course. it is therefore strongly encouraged that students seek out a project and supervisor well ahead of their proposed commencement semester, to avoid disappointment. incompatible with engn8170 and engn8601"
POGO8135,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,FALSE,TRUE,FALSE,TRUE,80,essay/report,Research Project Paper,To enrol in this course you must have achieved at least 80% in POGO8096 and a distinction average across all other courses completed at ANU within the program at time of application.,https://programsandcourses.anu.edu.au/course/POGO8135/Second%20Semester/8932,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POGO8135_Time_Series_LRN.pdf,Research Project (12 units),First Semester / Second Semester,Postgraduate,6,Online or In Person,POGO,FALSE,,,,to enrol in this course you must have achieved at least 80% in pogo8096 and a distinction average across all other courses completed at anu within the program at time of application
POGO8035,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,FALSE,TRUE,FALSE,TRUE,80,essay/report,Research Project Paper (80%),"To enrol in this course you must have achieved at least 75% in POGO8096 and a distinction average across all other courses completed at ANU within the program at time of application, or be enrolled in the Master of Public Policy UTokyo-ANU.",https://programsandcourses.anu.edu.au/course/POGO8035/First%20Semester/3941,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POGO8035_Time_Series_LRN.pdf,Research Project (6 units),First Semester / Second Semester,Postgraduate,6,Online or In Person,POGO,FALSE,,,,"to enrol in this course you must have achieved at least 75% in pogo8096 and a distinction average across all other courses completed at anu within the program at time of application, or be enrolled in the <<program:master of public policy>> utokyo-anu"
MEDI8023,College of Science and Medicine,School of Medicine and Psychology,Medicine,FALSE,FALSE,FALSE,FALSE,FALSE,90,other,Research Project,"To enrol in this course you must be active in the Doctor of Medicine and Surgery (8950XMCHD) and have submitted a Research Project Planning Form. Incompatible with MEDI8022 In order to be eligible to enrol in this course, students must have: Completed MEDI8011 and MEDI8012 Attended a minimum of 80% of the Research Framework classes in MEDI8011 and MEDI8012 Completed a minimum of 80% of the Research Framework online lessons in MEDI8011 and MEDI8012 Submitted for assessment the formative Research Framework assessment tasks in MEDI8011 (Key papers presentation) and MEDI8012 (Draft Introduction) Secured commitment from a research supervisor for supervision of the 240-hour project and (where working toward the HDR pathway) a continued commitment for supervision in a HDR degree.",https://programsandcourses.anu.edu.au/course/MEDI8023/First%20Semester/3230,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MEDI8023_Time_Series_LRN.pdf,Research Project (Advanced),First Semester / Second Semester,Postgraduate,3,In Person,MEDI,TRUE,,,,"to enrol in this course you must be active in the <<program:doctor of medicine and surgery>> (8950xmchd) and have submitted a research project planning form. incompatible with medi8022 in order to be eligible to enrol in this course, students must have: completed medi8011 and medi8012 attended a minimum of 80% of the research framework classes in medi8011 and medi8012 completed a minimum of 80% of the research framework online lessons in medi8011 and medi8012 submitted for assessment the formative research framework assessment tasks in medi8011 (key papers presentation) and medi8012 (draft introduction) secured commitment from a research supervisor for supervision of the 240-hour project and (where working toward the hdr pathway) a continued commitment for supervision in a hdr degree"
BIOL8701,College of Science and Medicine,Biology Teaching and Learning Centre,"Medical Science, Bioinformatics, Cell and Molecular Biology, Immunology and Microbiology, Physiology",FALSE,FALSE,TRUE,FALSE,FALSE,100,other,Submission of Thesis,"To enrol in this course you must be: Matriculated in the Master of Biotechnology (Advanced), the Master of Science (Advanced) in Biological Sciences or the Master of Science (Advanced) in Quantitative Biology and Bioinformatics, and Have met the progression requirements in the first 48 units of study (first year) of the relevant program, and Have the approval of an identified supervisor",https://programsandcourses.anu.edu.au/course/BIOL8701/First%20Semester/3171,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/BIOL8701_Time_Series_LRN.pdf,Research Project for Advanced Masters,First Semester / Second Semester,Postgraduate,6,In Person,BIOL,FALSE,,,,"to enrol in this course you must be: matriculated in the <<program:master of biotechnology (advanced)>>, the <<program:master of science (advanced) in biological sciences>> or the <<program:master of science (advanced) in quantitative biology and bioinformatics>> and bioinformatics, and have met the progression requirements in the first 48 units of study (first year) of the relevant program, and have the approval of an identified supervisor"
